revision_id,revision_timestamp,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27
5224,6/8/06 20:02,,,,,,,,,,,,,,,,,,,"In developed countries where HAART is available, doctors assess the viral load, rapidity in CD4 decline, and patient readiness while d",,,,,,,,
5212,6/8/06 23:15,,,,,,,,,,,,,,,,,,,"In developed countries where HAART is available, doctors assess the viral load, rapidity in CD4 decline, and patient readiness while deciding",,,,,,,,
5211,6/8/06 23:17,,,,,,,,,,,,,,,,,,,"In developed countries where HAART is available, doctors assess the viral load, rapidity in CD4 decline, and patient readiness while deciding when to",,,,,,,,
5198,6/10/06 7:24,,,,,,,,,,,,,,,,,,,"In developed countries where HAART is available, doctors assess the viral load, rapidity in CD4 decline, and patient readiness while deciding when to r",,,,,,,,
5196,6/10/06 7:53,,,,,,,,,,,,,,,,,,,"In developed countries where HAART is available, doctors assess the viral load, rapidity in CD4 decline, and patient readiness while deciding when to",,,,,,,,
5156,6/13/06 5:02,,,,,,,,,,,,,"The transmission of the virus from the mother to the child can occur in utero during the last weeks of pregnancy and at childbirth. In the absence of treatment, the transmission rate between the mother to the child during pregnancy, labor and delivery is 25%. However, when the mother has access to antiretroviral therapy and gives birth by caesarean section, the rate of transmission is just 1%. A number of factors influence the risk of infection, particularly the viral load of the mother at birth (the higher the load, the higher the risk). Breastfeeding increases the risk of transmission by 10-15%. This risk depends on clinical factors and may vary according to the pattern and duration of breast-feeding.",,Transmission of HIV depends on the infectiousness of the index case and the susceptibility of the uninfected partner. Infectivity seems to vary during the course of illness and is not constant between individuals. An undetectable plasma viral load does not necessarily indicate a low viral load in the seminal liquid or genital secretions. Each 10-fold increment of seminal HIV RNA is associated with an 81% increased rate of HIV transmission.,,,,"In developed countries where HAART is available, doctors assess the viral load, rapidity in CD4 decline, and patient readiness while deciding when to recommend initiating treatment.",,,,,,,,
4867,6/17/06 22:00,,,,,,,,,,,,,,,Transmission of HIV depends on the infectiousness of the index case and the susceptibility of the uninfected partner. Infectivity seems to vary during the course of illness and is not constant between individuals. An undetectable plasma viral load does not necessarily indicate a low viral load in the seminal liquid or genital secretions. Each 10-fold increment of seminal HIV RNA is associated with an 81% increased rate of HIV transmission.,,,,,,,,,,,,
4646,7/27/06 22:26,,,,,,,,,,,,,"The transmission of the virus from the mother to the child can occur in utero during the last weeks of pregnancy and at childbirth. In the absence of treatment, the transmission rate between the mother to the child during pregnancy, labor and delivery is 25%. However, when the mother has access to antiretroviral therapy and gives birth by caesarean section, the rate of transmission is just 1%. A number of factors influence the risk of infection, particularly the viral load of the mother at birth (the higher the load, the higher the risk). Breastfeeding increases the risk of transmission by 10-15%. This risk depends on clinical factors and may vary according to the pattern and duration of breast-feeding.",,,,,,"In developed countries where HAART is available, doctors assess the viral load, rapidity in CD4 decline, and patient readiness while deciding when to recommend initiating treatment.",,,,,,,,
4494,8/22/06 4:30,,,,,,,,,,,,,,,Transmission of HIV depends on the infectiousness of the index case and the susceptibility of the uninfected partner. Infectivity seems to vary during the course of illness and is not constant between individuals. An undetectable plasma viral load does not necessarily indicate a low viral load in the seminal liquid or genital secretions. Each 10-fold increment of blood plasma HIV RNA is associated with an 81% increased rate of HIV transmission.,,,,,,,,,,,,
4400,9/5/06 0:01,,,,,,,,,,,,,,,Transmission of HIV depends on the infectiousness of the index case and the susceptibility of the uninfected partner. Infectivity seems to vary during the course of illness and is not constant between individuals. An undetectable plasma viral load does not necessarily indicate a low viral load in the seminal liquid or genital secretions. Each 10-fold increment of blood plasma HIV RNA is associated with an 81% increased rate of HIV transmission. AIDS comes from hot sexAIDS comes from hot sexAIDS comes from hot sexAIDS comes from hot sexAIDS comes from hot sexAIDS comes from hot sexAIDS comes from hot sexAIDS comes from hot sexAIDS comes from hot sexAIDS comes from hot sexAIDS comes from hot sexAIDS comes from hot sexAIDS comes from hot sexAIDS comes from hot sexAIDS comes from hot sexAIDS comes from hot sexAIDS comes from hot sexAIDS comes from hot sexAIDS comes from hot sexAIDS comes from hot sexAIDS comes from hot sexAIDS comes from hot sexAIDS comes from hot sexAIDS comes from hot sexAIDS comes from hot sexAIDS comes from hot sexAIDS comes from hot sexAIDS comes from hot sexAIDS comes from hot sexAIDS comes from hot sexAIDS comes from hot sex,,,,,,,,,,,,
3709,11/10/06 4:15,,,,,,,,,,,,,"The transmission of the virus from the mother to the child can occur in utero during the last weeks of pregnancy and at childbirth. In the absence of treatment, the transmission rate between the mother to the child during pregnancy, labor and delivery is 25%. However, when the mother has access to antiretroviral therapy and gives birth by caesarean section, the rate of transmission is just 1%. A number of factors influence the risk of infection, particularly the viral load of the mother at birth (the higher the load, the higher the risk). Breastfeeding increases the risk of transmission by 10-15%. This risk depends on clinical factors and may vary according to the pattern and duration of breast-feeding.",,Transmission of HIV depends on the infectiousness of the index case and the susceptibility of the uninfected partner. Infectivity seems to vary during the course of illness and is not constant between individuals. An undetectable plasma viral load does not necessarily indicate a low viral load in the seminal liquid or genital secretions. Each 10-fold increment of blood plasma HIV RNA is associated with an 81% increased rate of HIV transmission.,,,,"In developed countries where HAART is available, doctors assess the viral load, rapidity in CD4 decline, and patient readiness while deciding when to recommend initiating treatment.",,,,,,,,
3686,11/12/06 12:41,,,,,,,,,,,,,,,Transmission of HIV depends on the infectiousness of the index case and the susceptibility of the uninfected partner. Infectivity seems to vary during the course of illness and is not constant between individuals. An undetectable plasma viral load does not necessarily indicate a low viral load in the seminal liquid or genital secretions. Each 10-fold increment of blood plasma HIV RNA is associated with an 81% increased rate of HIV transmission.,,,,,,,,,,,,
3257,12/8/06 15:00,,,,,,,,,,,,,,,,,,,"In developed countries where HAART is available, doctors assess the viral load, rapidity in CD4",,,,,,,,
3211,12/12/06 17:40,,,,,,,,,,,,,,,,,,,"In developed countries where HAART is available, doctors assess the viral load, rapidity in CD4 decline, and patient readiness while deciding when to recommend initiating treatment.",,,,,,,,
3059,12/23/06 18:41,,,,,,,,,,,,,"The transmission of the virus from the mother to the child can occur in utero during the last weeks of pregnancy and at childbirth. In the absence of treatment, the transmission rate between the mother to the child during pregnancy, labor and delivery is 25%. However, when the mother has access to antiretroviral therapy and gives birth by caesarean section, the rate of transmission is just 1%. A number of factors influence the risk of infection, particularly the viral load of the mother at birth (the higher the load, the higher the risk). Breastfeeding increases the risk of transmission by 10–15%. This risk depends on clinical factors and may vary according to the pattern and duration of breast-feeding.",,,,,,,,,,,,,,
3041,1/19/07 15:44,,,,,,,,,,,,,,,,,,,"In developed countries where HAART is available, doctors assess the viral load, rapidity in CD4 decline, and patient readiness while deciding when to recommend initiating treatment.",,,,,,,,
3040,1/19/07 15:50,,,,,,,,,,,,,,,,,,,"In developed countries where HAART is available, doctors assess the viral load, rapidity in CD4 decline, and patient readiness while deciding when to recommend",,,,,,,,
3025,1/25/07 9:59,,,,,,,,,,,,,,,,,,,"In developed countries where HAART is available, doctors assess the viral load, rapidity in CD4 decline, and patient readiness while deciding when to recommend initiating treatment.",,,,,,,,
2903,3/29/07 21:14,,,,,,,,,,,,,"The transmission of the virus from the mother to the child can occur in mcdonald mcdonald mcdonald mcdonald mcdonald mcdonald mcdonald mcdonald mcdonald mcdonald mcdonald mcdonald mcdonald utero during the last weeks ofmcdonald pregnancmcdonald y and at childbirth. In the absence of treatment, the transmission rate between the mother to the child during pregnancy, labor and delivery is 25%. However, when the mother has access to antiretroviral therapy and gives birth by caesarean section, the rate of transmission is just 1%. A number of factors influence the risk of infection, particularly the viral load of the mother at birth (the higher the load, the higher the risk). Breastfeeding increases the risk of transmission by 10–15%. This risk depends on clinical factors and may vary according to the pattern and duration of breast-feeding.",,,,,,,,,,,,,,
2810,4/5/07 10:06,,,,,,,,,,,,,"The transmission of the virus from the mother to the child can occur in utero during the last weeks of pregnancy and at childbirth. In the absence of treatment, the transmission rate between the mother to the child during pregnancy, labor and delivery is 25%. However, when the mother has access to antiretroviral therapy and gives birth by caesarean section, the rate of transmission is just 1%. A number of factors influence the risk of infection, particularly the viral load of the mother at birth (the higher the load, the higher the risk). Breastfeeding increases the risk of transmission by 10–15%. This risk depends on clinical factors and may vary according to the pattern and duration of breast-feeding.",,,,,,,,,,,,,,
2700,7/16/07 5:36,,,,,,,,,,,,,"The transmission of the virus from the mother to the child can occur in utero during the last weeks of pregnancy and at childbirth. In the absence of treatment, the transmission rate between the mother to the child during pregnancy, labor and delivery is 25%. However, when the mother has access to antiretroviral therapy and gives birth by caesarean section, the rate of transmission is just 1%. A number of factors influence the risk of infection, particularly the viral load of the mother at birth (the higher the load, the higher the risk). Breastfeeding increases the risk of transmission by 10–15%. This risk depends on clinical factors and may vary according to the pattern and duration of breast-feeding.",,Transmission of HIV depends on the infectiousness of the index case and the susceptibility of the uninfected partner. Infectivity seems to vary during the course of illness and is not constant between individuals. An undetectable plasma viral load does not necessarily indicate a low viral load in the seminal liquid or genital secretions. Each 10-fold increment of blood plasma HIV RNA is associated with an 81% increased rate of HIV transmission.,,,,,,,,,,,,
2524,12/17/07 21:50,,,,,,,,,,,,,"The transmission of the virus from the mother to the child can occur in utero during the last weeks of pregnancy and at childbirth. In the absence of treatment, the transmission rate between the mother to the child during pregnancy, labor and delivery is 25%. However, when the mother has access to antiretroviral therapy and gives birth by caesarean section, the rate of transmission is just 1%. A number of factors influence the risk of infection, particularly the viral load of the mother at birth (the higher the viral load, the higher the risk). Breastfeeding increases the risk of transmission by 10–15%. This risk depends on clinical factors and may vary according to the pattern and duration of breast-feeding.",,,,,,,,,,,,,,
2353,3/10/08 5:16,,,,,,,,,,,,,"The transmission of the virus from the mother to the child can occur in utero during the last weeks of pregnancy and at childbirth. In the absence of treatment, the transmission rate between the mother to the child during pregnancy, labor and delivery is 25%. However, when the mother has access to antiretroviral therapy and gives birth by caesarean section, the rate of transmission is just 1%. A number of factors influence the risk of infection, particularly the viral load of the mother at birth (the higher the viral load, the higher the risk). Breastfeeding increases the risk of transmission by 10–15%. This risk depends on clinical factors and may vary according to the pattern and duration of breast-feeding.",,,,,,,,,,,,,,
2321,3/10/08 7:48,,,,,,,,,,,,,"The transmission of the virus from the mother to the child can occur in utero during the last weeks of pregnancy and at childbirth. In the absence of treatment, the transmission rate between the mother to the child during pregnancy, labor and delivery is 25%. However, when the mother has access to antiretroviral therapy and gives birth by caesarean section, the rate of transmission is just 1%. A number of factors influence the risk of infection, particularly the viral load of the mother at birth (the higher the viral load, the higher the risk). Breastfeeding increases the risk of transmission by 10–15%. This risk depends on clinical factors and may vary according to the pattern and duration of breast-feeding.",,,,,,,,,,,,,,
2319,3/10/08 20:39,,,,,,,,,,,,,"The transmission of the virus from the mother to the child can occur in utero during the last weeks of pregnancy and at childbirth. In the absence of treatment, the transmission rate between the mother to the child during pregnancy, labor and delivery is 25%. However, when the mother has access to antiretroviral therapy and gives birth by caesarean section, the rate of transmission is just 1%. A number of factors influence the risk of infection, particularly the viral load of the mother at birth (the higher the viral load, the higher the risk). Breastfeeding increases the risk of transmission by 4.04%.",,,,,,,,,,,,,,
2264,3/12/08 22:12,,,,,,,,,,,,,"The transmission of the virus from the mother to the child can occur in utero during the last weeks of pregnancy and at childbirth. In the absence of treatment, the transmission rate between the mother to the child during pregnancy, labor and delivery is 25%. However, when the mother has access to antiretroviral therapy and gives birth by caesarean section, the rate of transmission is just 1%. A number of factors influence the risk of infection, particularly the viral load of the mother at birth (the higher the viral load, the higher the ris",,,,,,,,,,,,,,
2263,3/12/08 22:27,,,,,,,,,,,,,"The transmission of the virus from the mother to the child can occur in utero during the last weeks of pregnancy and at childbirth. In the absence of treatment, the transmission rate between the mother to the child during pregnancy, labor and delivery is 25%. However, when the mother has access to antiretroviral therapy and gives birth by caesarean section, the rate of transmission is just 1%. A number of factors influence the risk of infection, particularly the viral load of the mother at birth (the higher the viral load, the higher the risk).",,,,,,,,,,,,,,
2258,3/12/08 23:20,,,,,,,,,,,,,"The transmission of the virus from the mother to the child can occur in utero during the last weeks of pregnancy and at childbirth. In the absence of treatment, the transmission rate between the mother to the child during pregnancy, labor and delivery is 25%. However, when the mother has access to antiretroviral therapy and gives birth by caesarean section, the rate of transmission is just 1%. A number of factors influence the risk of infection, particularly the viral load of the mother at bi",,,,,,,,,,,,,,
2205,3/21/08 21:04,,,,,,,,,,,,,"The transmission of the virus from the mother to the child can occur in utero during the last weeks of pregnancy and at childbirth. In the absence of treatment, the transmission rate between the mother to the child during pregnancy, labor and delivery is 25%. However, when the mother has access to antiretroviral therapy and gives birth by caesarean section, the rate of transmission is just 1%. A number of factors influence the risk of infection, particularly the viral load of the mother at birth (the higher the viral load, the higher the risk). Breastfeeding increases the risk of transmission by 4.04%.",,,,,,,,,,,,,,
2201,3/21/08 22:51,,,,,,,,,,,,,"The transmission of the virus from the mother to the child can occur in utero during the last weeks of pregnancy and at childbirth. In the absence of treatment, the transmission rate between the mother to the child during pregnancy, labor and delivery is 25%. However, when the mother has access to antiretroviral therapy and gives birth by caesarean section, the rate of transmission is just 1%. A number of factors influence the risk of infection, particularly the viral load",,,,,,,,,,,,,,
2200,3/21/08 23:15,,,,,,,,,,,,,"The transmission of the virus from the mother to the child can occur in utero during the last weeks of pregnancy and at childbirth. In the absence of treatment, the transmission rate between the mother to the child during pregnancy, labor and delivery is 25%. However, when the mother has access to antiretroviral therapy and gives birth by caesarean section, the rate of transmission is just 1%. A number of factors influence the risk of infection, particularly the viral load of the mother at birth (the higher the viral l",,,,,,,,,,,,,,
2199,3/22/08 19:57,,,,,,,,,,,,,"The transmission of the virus from the mother to the child can occur in utero during the last weeks of pregnancy and at childbirth. In the absence of treatment, the transmission rate between the mother to the child during pregnancy, labor and delivery is 25%. However, when the mother has access to antiretroviral therapy and gives birth by caesarean section, the rate of transmission is just 1%. A number of factors influence the risk of infection, particularly the viral load of the mother at birth (the hi",,,,,,,,,,,,,,
2196,3/24/08 11:59,,,,,,,,,,,,,"The transmission of the virus from the mother to the child can occur in utero during the last weeks of pregnancy and at childbirth. In the absence of treatment, the transmission rate between the mother to the child during pregnancy, labor and delivery is 25%. However, when the mother has access to antiretroviral therapy and gives birth by caesarean section, the rate of transmission is just 1%. A number of factors influence the risk of infection, particularly the viral load of the mother at birth (the higher the viral load, the hig",,,,,,,,,,,,,,
2194,3/25/08 3:29,,,,,,,,,,,,,"The transmission of the virus from the mother to the child can occur in utero during the last weeks of pregnancy and at childbirth. In the absence of treatment, the transmission rate between the mother to the child during pregnancy, labor and delivery is 25%. However, when the mother has access to antiretroviral therapy and gives birth by caesarean section, the rate of transmission is just 1%. A number of factors influence the risk of infection, particularly the viral load of the mother at birth (t",,,,,,,,,,,,,,
2192,3/26/08 5:34,,,,,,,,,,,,,"The transmission of the virus from the mother to the child can occur in utero during the last weeks of pregnancy and at childbirth. In the absence of treatment, the transmission rate between the mother to the child during pregnancy, labor and delivery is 25%. However, when the mother has access to antiretroviral therapy and gives birth by caesarean section, the rate of transmission is just 1%. A number of factors influence the risk of infection, particularly the viral load o",,,,,,,,,,,,,,
2161,4/21/08 18:28,,,,,,,,,,,,,"The transmission of the virus from the mother to the child can occur in utero during the last weeks of pregnancy and at childbirth. In the absence of treatment, the transmission rate between the mother to the child during pregnancy, labor and delivery is 25%. However, when the mother has access to antiretroviral therapy and gives birth by caesarean section, the rate of transmission is just 1%. A number of factors influence the risk of infection, particularly the viral load of the mother at birth (the higher the viral load, the higher the risk). Breastfeeding increases the risk of transmission by 4.04%.",,Transmission of HIV depends on the infectiousness of the index case and the susceptibility of the uninfected partner. Infectivity seems to vary during the course of illness and is not constant between individuals. An undetectable plasma viral load does not necessarily indicate a low viral load in the seminal liquid or genital secretions. Each 10-fold increment of blood plasma HIV RNA is associated with an 81% increased rate of HIV transmission.,,,,,,,,,,,,
2141,4/28/08 15:25,,,,,,,,,,,,,,,,,,,"In developed countries where HAART is available, doctors assess the viral load, rapidity in CD4 decline, and patient readiness while deciding when to recommend initiating treatment.",,,,,,,,
2047,4/29/08 23:08,,,,,,,,,,,,,"The transmission of the virus from the mother to the child can occur in utero during the last weeks of pregnancy and at childbirth. In the absence of treatment, the transmission rate between the mother to the child during pregnancy, labor and delivery is 25%. However, when the mother has access to antiretroviral therapy and gives birth by caesarean section, the rate of transmission is just 1%. A number of factors influence the risk of infection, particularly the viral load of the mother at birth (the higher the viral load, the higher the risk). Breastfeeding increases the risk of transmission by 4.04%.",,Transmission of HIV depends on the infectiousness of the index case and the susceptibility of the uninfected partner. Infectivity seems to vary during the course of illness and is not constant between individuals. An undetectable plasma viral load does not necessarily indicate a low viral load in the seminal liquid or genital secretions. Each 10-fold increment of blood plasma HIV RNA is associated with an 81% increased rate of HIV transmission.,,,,"In developed countries where HAART is available, doctors assess the viral load, rapidity in CD4 decline, and patient readiness while deciding when t",,,,,,,,
2044,4/30/08 3:50,,,,,,,,,,,,,"The transmission of the virus from the mother to the child can occur in utero during the last weeks of pregnancy and at childbirth. In the absence of treatment, the transmission rate between a mother and her child during pregnancy, labor and delivery is 25%. However, when the mother takes antiretroviral therapy and gives birth by caesarean section, the rate of transmission is just 1%. The risk of infection is influenced by the viral load of the mother at birth, with the higher the viral load, the higher the risk. Breastfeeding also increases the risk of transmission by about 4 %.",,"Transmission of HIV depends on the infectiousness of the index case and the susceptibility of the uninfected partner. Infectivity seems to vary during the course of illness and is not constant between individuals. An undetectable plasma viral load does not necessarily indicate a low viral load in the seminal liquid or genital secretions. However, each 10-fold increase in the level of HIV in the blood is associated with an 81% increased rate of HIV transmission.",,,,"In developed countries where HAART is available, doctors assess the viral load, rapidity in CD4 decline, and patient readiness while deciding when to recommend initiating treatment.",,,,,,,,
1998,5/28/08 16:45,,,,,,,,,,,,,,,,,,,"In developed countries where HAART is available, doctors assess the viral load, rapidity in CD4 decline, and patient readiness while deciding when to",,,,,,,,
1866,1/2/09 6:02,,,,,,,,,,,,,"However, when the mother takes antiretroviral therapy and gives birth by caesarean section, the rate of transmission is just 1%. The risk of infection is influenced by the viral load of the mother at birth, with the higher the viral load, the higher the risk. Breastfeeding also increases the risk of transmission by about 4 %.",,Transmission of HIV depends on the infectiousness of the index case and the susceptibility of the uninfected partner. Infectivity seems to vary during the course of illness and is not constant between individuals. An undetectable plasma viral load does not necessarily indicate a low viral load in the seminal liquid or genital secretions.,,,,,,,,,,,,
1668,1/15/10 20:32,,,,,,,,,,,,,,,,"AIDS dementia complex (ADC) is a metabolic encephalopathy induced by HIV infection and fueled by immune activation of HIV infected brain macrophages and microglia. These cells are productively infected by HIV and secrete neurotoxins of both host and viral origin. Specific neurological impairments are manifested by cognitive, behavioral, and motor abnormalities that occur after years of HIV infection and are associated with low CD4+ T cell levels and high plasma viral loads.",,,,,,,,,,,
1526,9/27/10 20:49,,,,,,,,,,,,,"However, when the mother takes antiretroviral therapy and gives birth by caesarean section, the rate of transmission is just 1%. The risk of infection is influenced by the viral load of the mother at birth, with the higher the viral load, the higher the risk. Breastfeeding also increases the risk of transmission by about 4 %.",,Transmission of HIV depends on the infectiousness of the index case and the susceptibility of the uninfected partner. Infectivity seems to vary during the course of illness and is not constant between individuals. An undetectable plasma viral load does not necessarily indicate a low viral load in the seminal liquid or genital secretions.,"AIDS dementia complex (ADC) is a metabolic encephalopathy induced by HIV infection and fueled by immune activation of HIV infected brain macrophages and microglia. These cells are productively infected by HIV and secrete neurotoxins of both host and viral origin. Specific neurological impairments are manifested by cognitive, behavioral, and motor abnormalities that occur after years of HIV infection and are associated with low CD4+ T cell levels and high plasma viral loads.",,,,,,,,,,,
1122,5/27/12 7:03,,,,,,,,,,,,,"However, when the mother takes antiretroviral therapy and gives birth by caesarean section, the rate of transmission is just 1%. The risk of infection is influenced by the viral load of the mother at birth, with the higher the viral load, the higher the risk. Breastfeeding also increases the risk of transmission by about 4 %.",,Transmission of HIV depends on the infectiousness of the index case and the susceptibility of the uninfected partner. Infectivity seems to vary during the course of illness and is not constant between individuals. An undetectable plasma viral load does not necessarily indicate a low viral load in the seminal liquid or genital secretions. People who have been infected with one strain of HIV can still be infected later on in their lives by other strains.,,,,,,,,,,,,
1114,5/27/12 7:47,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,5/27/12 10:13,,,,,,,,,,,,,,,Transmission of HIV depends on the infectiousness of the index case and the susceptibility of the uninfected partner. Infectivity seems to vary during the course of illness and is not constant between individuals. An undetectable plasma viral load does not necessarily indicate a low viral load in the seminal liquid or genital secretions. People who have been infected with one strain of HIV can still be infected later on in their lives by other strains.,"AIDS dementia complex (ADC) is a metabolic encephalopathy induced by HIV infection and fueled by immune activation of HIV infected brain macrophages and microglia. These cells are productively infected by HIV and secrete neurotoxins of both host and viral origin. Specific neurological impairments are manifested by cognitive, behavioral, and motor abnormalities that occur after years of HIV infection and are associated with low CD4+ T cell levels and high plasma viral loads.",,,,,,,,,,,
1011,6/3/12 4:58,,,,,,,,,,,,,,,Transmission of HIV depends on the infectiousness of the infected person and the susceptibility of the uninfected partner. Infectivity seems to vary during the course of illness and is not constant between individuals. An undetectable plasma viral load does not necessarily indicate a low viral load in the seminal liquid or genital secretions. People who have been infected with one strain of HIV can still be infected later on in their lives by other strains.,,,,,,,,,,,,
1010,6/3/12 5:14,,,,,,,,,,,,,"However, when the mother takes antiretroviral therapy and gives birth by caesarean section, the rate of transmission is just 1%. The risk of infection is influenced by the viral load of the mother at birth, with the higher the viral load, the higher the risk. Breastfeeding also increases the risk of transmission by about 4 %.",,,,,,,,,,,,,,
1008,6/3/12 5:32,,,,,,,,,,,,,"However, when the mother takes antiretroviral therapy and gives birth by caesarean section, the rate of transmission is just 1%. The risk of infection is influenced by the viral load of the mother at birth, with the higher the viral load, the higher the risk. Breastfeeding also increases the risk of transmission by about 4 %.",,Transmission of HIV depends on the infectiousness of the infected person and the susceptibility of the uninfected partner. Infectivity seems to vary during the course of illness and is not constant between individuals. An undetectable plasma viral load does not necessarily indicate a low viral load in the seminal liquid or genital secretions. People who have been infected with one strain of HIV can still be infected later on in their lives by other strains.,,,,,,,,,,,,
1004,6/3/12 6:07,,,,,,,,,,,,,,,,,,,,"HIV can be transmitted from mother to child during pregnancy, during delivery, and after delivery via breastfeeding. In the absence of treatment, the transmission rate up to birth between the mother and child is around 25%. However, where combination antiretroviral drug treatment and Cesarian section are available, this risk can be reduced to as low as 1%. Postnatal mother-to-child transmission may be largely prevented by complete avoidance of breast feeding; however, this has significant associated morbidity, particularly in low-income settings (where hazards of avoiding breast-feeding may include lack of access to safe water and/or a lack of affordable formula). Exclusive breast feeding and the provision of extended antiretroviral prophylaxis to the infant are also efficacious in avoiding transmission.Cochrane Systematic Review on interventions for prevention of late postnatal mother-to-child transmission of HIV Approsimately 430,000 children were infected worldwide in 2008 (19% of all new infections), primarily by this route, and that a further 65,000 infections were averted through the provision of antiretroviral prophylaxis to HIV-positive women. The risk of infection is influenced by the viral load of the mother at birth, with the higher the viral load, the higher the risk. Breastfeeding also increases the risk of transmission by about 4 %.",,,,,,,
1002,6/3/12 6:14,,,,,,,,,,,,,,,,,,,,"HIV can be transmitted from mother to child during pregnancy, during delivery, and after delivery via breastfeeding. In the absence of treatment, the transmission rate up to birth between the mother and child is around 25%. However, where combination antiretroviral drug treatment and Cesarian section are available, this risk can be reduced to as low as 1%. Postnatal mother-to-child transmission may be largely prevented by complete avoidance of breast feeding; however, this has significant associated morbidity, particularly in low-income settings (where hazards of avoiding breast-feeding may include lack of access to safe water and/or a lack of affordable formula). Exclusive breast feeding and the provision of extended antiretroviral prophylaxis to the infant are also efficacious in avoiding transmission.Cochrane Systematic Review on interventions for prevention of late postnatal mother-to-child transmission of HIV Approsimately 430,000 children were infected worldwide in 2008 (19% of all new infections), primarily by this route, and that a further 65,000 infections were averted through the provision of antiretroviral prophylaxis to HIV-positive women. The risk of infection is influenced by the viral load of the mother at birth, with the higher the viral load, the higher the risk. Breastfeeding also increases the risk of transmission by about 4 %.","The three main transmission routes of HIV are sexual contact, exposure to infected body fluids or tissues, and from mother to child during the perinatal period. The viral load of an effected person is important both in heterosexual and vertical transmission. There is no risk of acquiring HIV if exposed to feces, nasal secretions, saliva, sputum, sweat, tears, urine, or vomit from an HIV infected person unless these are contaminated with blood. It is possible to be infected by more than one strain of HIV, which is known as HIV superinfection or coinfection.",,,,,,
989,6/6/12 3:54,,,,,,,,,,,,,,,,,,,,"HIV can be transmitted from mother to child during pregnancy, during delivery, and after delivery via breastfeeding. This is the third most common way HIV is transmitted and in the absence of treatment, the transmission rate between the mother and child before or during birth is around 25%. However, where combination antiretroviral drug treatment and Cesarian section are available, this risk can be reduced to as low as 1%. Postnatal mother-to-child transmission may be largely prevented by complete avoidance of breast feeding; however, this has significant associated morbidity, particularly in low-income settings (where hazards of avoiding breast-feeding may include lack of access to safe water and/or a lack of affordable formula). Exclusive breast feeding and the provision of extended antiretroviral prophylaxis to the infant are also efficacious in avoiding transmission.Cochrane Systematic Review on interventions for prevention of late postnatal mother-to-child transmission of HIV Approsimately 430,000 children were infected worldwide in 2008 (19% of all new infections), primarily by this route, and that a further 65,000 infections were averted through the provision of antiretroviral prophylaxis to HIV-positive women. The risk of infection is influenced by the viral load of the mother at birth, with the higher the viral load, the higher the risk. Breastfeeding also increases the risk of transmission by about 4 %.","The three main transmission routes of HIV are sexual contact, exposure to infected body fluids or tissues, and from mother to child during the perinatal period. The viral load of an effected person is important both in heterosexual and vertical transmission. There is no risk of acquiring HIV if exposed to feces, nasal secretions, saliva, sputum, sweat, tears, urine, or vomit from an HIV infected person unless these are contaminated with blood. It is possible to be infected by more than one strain of HIV, which is known as HIV superinfection or coinfection.",,,,,,
985,6/6/12 4:36,,,,,,,,,,,,,,,,,,,,,"The three main transmission routes of HIV are sexual contact, exposure to infected body fluids or tissues, and from mother to child during the perinatal period. The viral load of an effected person is important both in heterosexual and vertical transmission. There is no risk of acquiring HIV if exposed to feces, nasal secretions, saliva, sputum, sweat, tears, urine, or vomit from an HIV infected person unless these are contaminated with blood. It is possible to be infected by more than one strain of HIV, which is known as HIV superinfection or coinfection.",,,,,,
981,6/6/12 4:50,,,,,,,,,,,,,,,,,,,,"HIV can be transmitted from mother to child during pregnancy, during delivery, and after delivery via breastfeeding. This is the third most common way HIV is transmitted and in the absence of treatment, the transmission rate between the mother and child before or during birth is around 25%. However, where combination antiretroviral drug treatment and Cesarian section are available, this risk can be reduced to as low as 1%. Postnatal mother-to-child transmission may be largely prevented by complete avoidance of breast feeding; however, this has significant associated morbidity, particularly in low-income settings (where hazards of avoiding breast-feeding may include lack of access to safe water and/or a lack of affordable formula). Exclusive breast feeding and the provision of extended antiretroviral prophylaxis to the infant are also efficacious in avoiding transmission.Cochrane Systematic Review on interventions for prevention of late postnatal mother-to-child transmission of HIV Approsimately 430,000 children were infected worldwide in 2008 (19% of all new infections), primarily by this route, and that a further 65,000 infections were averted through the provision of antiretroviral prophylaxis to HIV-positive women. The risk of infection is influenced by the viral load of the mother at birth, with the higher the viral load, the higher the risk. Breastfeeding also increases the risk of transmission by about 4 %.",,,,,,,
979,6/6/12 4:59,,,,,,,,,,,,,,,,,,,,,"HIV is transmitted by three main routes: sexual contact, exposure to infected body fluids or tissues, and from mother to child during the perinatal period. The viral load of an effected person is important both in heterosexual and vertical transmission. There is no risk of acquiring HIV if exposed to feces, nasal secretions, saliva, sputum, sweat, tears, urine, or vomit from an HIV infected person unless these are contaminated with blood. It is possible to be infected by more than one strain of HIV, which is known as HIV superinfection or coinfection.",,,,,,
